time,system_demand,demand_7da,temp,sce_gas_price,solar_7da,price,solar_gen,wind_gen,clouds,humidity,feels_like,wind_deg,wind_speed,wind_gust,pressure,uvi
4/30/23 5:00,20747,20015.51,55.99,6.26,1.01,37.03704,-45.25,3035.416667,100,89,55.47,236,1.99,5.01,1019,0
4/30/23 6:00,20708,19769.33,56.01,6.26,806.69,37.05119,1072.416667,2854.166667,100,89,55.49,0,0,5.01,1018,0
4/30/23 7:00,20783,19278.74,56.03,6.26,4523.72,14.15191,6117,2358.583333,100,90,55.56,0,3.44,5.01,1018,0.21
4/30/23 8:00,20503,18493.18,56.71,6.26,7482.82,1.43328,10279.83333,2123.083333,100,89,56.26,0,0,5.01,1014,0.94
4/30/23 9:00,19904,17271.93,57.51,6.26,8600.74,-1.08439,12270.58333,2045.75,100,86,57,130,3.44,5.01,1014,2.32
4/30/23 10:00,19253,16246.57,59.23,6.26,9143.42,-5.12973,12424.41667,2195.916667,100,84,58.8,190,4.61,5.01,1014,4.28
4/30/23 11:00,18270,15619.81,61.97,6.26,9231.04,-6.12382,11631.75,2373.75,100,77,61.48,210,6.91,5.01,1014,6.53
4/30/23 12:00,17565,15704.74,64.2,6.26,9218.97,-8.27419,11497.33333,2780.416667,100,77,63.95,240,6.91,5.01,1020,8.03
4/30/23 13:00,17624,16166.24,66.49,6.26,9247.17,-7.95169,11418.83333,3251.666667,100,71,66.18,190,6.91,5.01,1014,8.54
4/30/23 14:00,17808,17105.94,67.73,6.26,9066.21,-5.93986,12014.83333,3646.25,100,69,67.44,251,1.99,5.01,1013,7.81
4/30/23 15:00,18763,18614.82,66.49,6.26,8747.72,-3.80559,13147.41667,3672.833333,20,71,66.18,270,10.36,13.43,1013,6.2
4/30/23 16:00,20755,20587.42,67.48,6.26,8053.42,1.42428,13032.08333,4017.5,0,70,67.21,190,11.5,21.85,1012,4.03
4/30/23 17:00,22876,22881.03,65.84,6.26,6396.36,21.65348,11035.16667,4072.916667,20,70,65.41,200,12.66,16.11,1015,2.08
4/30/23 18:00,24157,24632.96,63.23,6.26,2345.86,48.56907,5208,3988.166667,100,74,62.73,270,11.5,12.888,1012,0.76
4/30/23 19:00,25023,25660.37,61.21,6.26,128,69.74928,716.6666667,3927.583333,100,78,60.71,190,11.5,9.666,1016,0.16
4/30/23 20:00,25203,26079.25,59.25,6.26,0.22,68.85249,211.9166667,4099.166667,100,81,58.68,210,10.36,6.444,1015,0
4/30/23 21:00,24530,25273.42,58.59,6.26,0,60.35212,216.0833333,4087.333333,100,82,57.99,0,4.61,3.222,1016,0
4/30/23 22:00,23269,23952.92,58.03,6.26,0,51.53338,218,4145.916667,100,84,57.47,268,1.01,0,1016,0
4/30/23 23:00,22256,22484.54,57.45,6.26,0,46.10849,-45,3569,100,86,56.95,0,3.44,1.380666667,1016,0
5/1/23 0:00,21947,22377.12,57.16,6.26,0,29.5099,114.8333333,4163.833333,100,87,56.68,140,5.75,2.761333333,1016,0
5/1/23 1:00,21258,21558.18,56.91,6.26,0,29.49048,114.8333333,4255.25,100,87,56.39,220,4.61,4.142,1015,0
5/1/23 2:00,20795,20999.63,56.52,6.26,0,28.25028,114.1666667,3510.25,100,89,56.05,0,4.61,5.522666667,1015,0
5/1/23 3:00,20596,20810.73,56.17,6.26,0,26.79045,114,3420.916667,100,90,55.72,130,5.75,6.903333333,1014,0
5/1/23 4:00,20568,21147.99,56.1,6.26,0,30.66231,113.1666667,3569.75,100,90,55.63,120,5.75,8.284,1014,0
5/1/23 5:00,21656,22253.25,55.99,6.26,1.48,41.16073,113.1666667,3490.666667,100,91,55.56,120,6.91,9.664666667,1014,0
5/1/23 6:00,23361,23448.77,55.83,6.26,883.12,59.30649,1273.833333,3370.416667,100,90,55.35,110,3.44,11.04533333,1014,0
5/1/23 7:00,24950,24215.2,55.81,6.26,4622.37,36.41004,6326.916667,3204.833333,100,91,55.36,0,3.44,12.426,1014,0.07
5/1/23 8:00,25259,23645.32,56.44,6.26,7524.39,21.91927,11611.58333,2849.25,100,91,56.07,130,4.61,13.80666667,1014,0.29
5/1/23 9:00,25240,22527.82,56.95,6.26,8602.12,14.59575,12701.83333,2678.25,100,90,56.57,210,6.91,15.18733333,1014,0.91
5/1/23 10:00,25173,21515.08,58.15,6.26,9219.17,8.72547,13116.75,2687.333333,100,87,57.76,260,10.36,16.568,1015,1.68
5/1/23 11:00,24585,20915.89,59.68,6.26,9454.98,5.70427,13651.33333,2791,100,81,59.16,230,8.05,17.94866667,1015,2.49
5/1/23 12:00,23873,20759.04,61.25,6.26,9466.98,2.65035,13774.33333,3112.75,100,77,60.69,190,5.75,19.32933333,1015,4.28
5/1/23 13:00,23482,21090.59,62.11,6.26,9430.5,4.00855,13443.58333,3500.833333,100,71,61.36,250,11.5,20.71,1014,4.55
5/1/23 14:00,22871,21818.34,63.32,6.26,9210.38,4.02749,12431.5,3461.25,75,69,62.6,250,11.5,18.41,1015,4.16
5/1/23 15:00,22916,22849.17,63.73,6.26,8659.49,9.86826,11157.16667,3753.666667,100,65,62.87,240,14.97,12.61,1014,4.54
5/1/23 16:00,23426,24088.5,63.46,6.26,7782.68,17.5716,9547,3987.416667,40,65,62.56,210,9.22,6.81,1014,2.96
5/1/23 17:00,24285,25766.09,62.67,6.26,6012.94,35.7032,6380.083333,3999.583333,63,65,61.7,236,5.99,1.01,1015,1.55
5/1/23 18:00,25115,27011.87,61.34,6.26,2154.01,53.63522,3034.5,3542.166667,40,66,60.28,271,7,1.01,1015,0.71
5/1/23 19:00,25973,27885.24,59.14,6.26,123.76,73.11047,413.4166667,3856.583333,40,70,58.05,200,9.22,1.673333333,1014,0.15
5/1/23 20:00,26160,27962.02,57.24,6.26,0.23,74.30209,110.5833333,4068.583333,100,73,56.08,200,5.75,2.336666667,1014,0
5/1/23 21:00,25412,26907.6,56.44,6.26,0,59.52706,76.58333333,3836.25,100,77,55.4,225,1.99,3,1016,0
5/1/23 22:00,23990,25244.64,55.94,6.26,0,50.93051,34,3644,100,77,54.86,230,11.5,3.5,1015,0
5/1/23 23:00,22628,23573.93,55.54,6.26,0,44.56894,218,4166,75,79,54.52,159,1.99,4,1017,0
5/2/23 0:00,21856,23181.01,54.54,7.21,0,36.9033,34,3028.833333,100,81,53.49,240,1.99,5.01,1017,0
5/2/23 1:00,21251,22411.63,53.96,7.21,0,36.12549,33.75,2752,100,81,52.86,210,6.91,3.676666667,1016,0
5/2/23 2:00,21075,21944.57,53.56,7.21,0,35.95539,33.91666667,2290,100,80,52.38,0,0,2.343333333,1017,0
5/2/23 3:00,21056,21736.68,53.1,7.21,0,35.89375,33.08333333,1983.75,100,81,51.91,191,1.01,1.01,1017,0
5/2/23 4:00,21371,22030.13,52.84,7.21,0,38.98525,32.08333333,2000.25,20,82,51.67,162,1.01,1.99,1017,0
5/2/23 5:00,22573,23132.73,52.12,7.21,2.85,50.89266,32,1809.916667,0,83,50.94,0,0,2.865,1017,0
5/2/23 6:00,24044,24424.87,51.91,7.21,907.88,67.17107,1161.083333,1751.083333,0,83,50.7,0,0,3.74,1018,0
5/2/23 7:00,24691,25327.85,52.48,7.21,4218.53,47.11488,5821.583333,1611.833333,75,82,51.28,0,0,4.615,1018,0.07
5/2/23 8:00,24344,25000.83,54.55,7.21,6725.02,39.77821,9411.833333,1580.25,75,76,53.28,190,4.61,5.49,1018,0.28
5/2/23 9:00,23978,24217.36,55.98,7.21,7630.14,32.41146,10223.16667,1528.5,75,72,54.66,270,9.22,6.365,1017,0.93
5/2/23 10:00,23707,23363.72,57.54,7.21,8124.05,26.54889,10528.5,1846.666667,75,69,56.25,250,9.22,7.24,1018,1.71
5/2/23 11:00,23305,22636.13,59.27,7.21,8218.73,20.15868,11194.16667,1792.25,100,64,57.9,160,4.61,8.115,1018,1.76
5/2/23 12:00,22781,22207.22,60.49,7.21,8290.26,12.91572,11351.75,1719.833333,75,61,59.11,224,5.01,8.99,1018,2.3
5/2/23 13:00,22164,21989.48,61.52,7.21,8277.95,11.02243,11819.25,1896.083333,75,58,60.1,240,10.36,5,1017,2.44
5/2/23 14:00,21699,22040.15,62.42,7.21,8112.04,10.4706,11566.91667,2137.416667,20,58,61.09,248,8.99,1.01,1018,2.24
5/2/23 15:00,21985,22506.65,62.67,7.21,7719.42,14.48,10807,2622.833333,0,57,61.32,297,5.01,1.01,1018,1.68
5/2/23 16:00,22535,23408.31,62.22,7.21,7089.15,22.87107,9928.333333,2662.333333,0,60,60.96,200,11.5,17.27,1017,1.1
5/2/23 17:00,23447,24620.52,61.21,7.21,5702,39.46218,9219.25,2838.666667,0,59,59.81,240,11.5,18.41,1016,0.58
5/2/23 18:00,24401,25994.74,60.03,7.21,1979.55,56.09901,4719.833333,3134.333333,0,61,58.6,270,6.91,13.8075,1017,0.33
5/2/23 19:00,25793,27047.6,58.33,7.21,116.74,67.82412,488.6666667,2521,0,64,56.88,230,8.05,9.205,1017,0.07
5/2/23 20:00,26255,27817.2,55.72,7.21,0.22,75.18908,40,2074.666667,0,70,54.28,250,5.75,4.6025,1018,0
5/2/23 21:00,25530,27061.79,54.5,7.21,0,63.40879,44.08333333,1885.5,0,74,53.13,192,4,0,1018,0
5/2/23 22:00,24023,25456.5,53.69,7.21,0,49.84839,46,1714.25,0,76,52.34,0,0,0.25,1020,0
5/2/23 23:00,22702,23944.85,52.84,7.21,0,46.07199,34,3541,0,77,51.44,0,0,0.5,1020,0
5/3/23 0:00,22028,23091.61,52.07,7.23,0,41.31143,45.33333333,1383.416667,75,77,50.59,0,0,0.75,1020,0
5/3/23 1:00,21373,22327.99,51.24,7.23,0,37.34141,22.33333333,1266.916667,20,79,49.78,0,0,1,1020,0
5/3/23 2:00,20969,21775.06,50.23,7.23,0,34.39366,13.41666667,1284,0,81,48.76,0,0,1.25,1020,0
5/3/23 3:00,20976,21580.08,49.71,7.23,0,31.94104,13,1261,0,81,49.71,0,0,1.5,1018,0
5/3/23 4:00,21575,21909.84,49.17,7.23,0,36.04654,12.41666667,1449.083333,0,81,49.17,0,0,1.75,1018,0
5/3/23 5:00,22773,23052.74,49.5,7.23,3.62,54.16741,12.08333333,1326,0,79,49.5,0,0,2,1020,0
5/3/23 6:00,24242,24367,48.4,7.23,1014.18,60.62197,1272.333333,1124.333333,0,82,48.4,0,0,2.25,1019,0
5/3/23 7:00,24864,25131.8,49.82,7.23,4675.36,42.203,7011.5,958.4166667,0,83,49.82,0,0,2.5,1023,0.19
5/3/23 8:00,24486,24633.49,54.63,7.23,7248.27,31.74047,11659.33333,843.3333333,0,74,53.26,50,3.44,2.75,1018,0.77
5/3/23 9:00,23453,23704.32,57.54,7.23,7936.38,28.82112,12224,943.1666667,5,67,56.14,164,1.99,3,1020,2.06
5/3/23 10:00,22612,22812.52,59.79,7.23,8350.61,21.60366,12279.41667,1227.833333,20,60,58.3,0,3.44,6.2775,1020,3.76
5/3/23 11:00,22140,22052.16,61.39,7.23,8340.47,16.16031,12618.75,1579.5,0,56,59.86,160,6.91,9.555,1017,4.99
5/3/23 12:00,22156,21574.08,62.35,7.23,8289.04,12.9795,12331.33333,1853.083333,100,55,60.87,0,3.44,12.8325,1018,6.73
5/3/23 13:00,22190,21529.98,63,7.23,8282.27,10.18489,12149.75,2137.5,40,55,61.57,190,9.22,16.11,1020,7.14
5/3/23 14:00,21861,21716.36,62.98,7.23,8058.7,11.30123,11235.41667,2433.583333,100,58,61.7,208,5.01,13,1018,6.54
5/3/23 15:00,22174,22185.24,63.03,7.23,7530.46,16.22129,10654.75,2619.5,40,60,61.86,250,4.61,15.705,1017,5.16
5/3/23 16:00,23105,23083.12,62.71,7.23,6793.12,24.94331,9433,2906.416667,40,60,61.5,210,11.5,18.41,1015,3.38
5/3/23 17:00,24038,24408.96,60.8,7.23,5170.83,37.68759,6331.5,3185.916667,20,61,59.45,220,10.36,17.85964286,1015,1.78
5/3/23 18:00,24898,25731.48,59.38,7.23,1887.21,48.26188,2299,3189,75,65,58.06,240,12.66,17.30928571,1015,0.52
5/3/23 19:00,25963,26784.31,57.67,7.23,103.6,62.24221,180,3040.416667,0,68,56.34,240,5.75,16.75892857,1016,0.11
5/3/23 20:00,26332,27543.36,56.55,7.23,0.02,67.34098,10.16666667,2541.5,0,70,55.2,190,8.05,16.20857143,1016,0
5/3/23 21:00,25536,26868.85,55.69,7.23,0,57.595,13.41666667,2379.583333,0,72,54.34,0,0,15.65821429,1018,0
5/3/23 22:00,24054,25443.67,55.6,7.23,0,44.79101,14.83333333,2357.25,75,73,54.28,0,0,15.10785714,1019,0
5/3/23 23:00,22979,23932.24,55.29,7.23,0,39.07163,46,1527,100,75,54.05,0,0,14.5575,1017,0
5/4/23 0:00,22506,22944.31,54.86,5.2,0,28.24924,15,2183,100,77,53.67,120,4.61,14.00714286,1016,0
5/4/23 1:00,22128,22221.25,54.12,5.2,0,26.22389,15,2144.083333,100,82,53.1,100,4.61,13.45678571,1017,0
5/4/23 2:00,21806,21692.91,53.82,5.2,0,24.80082,15,2069.583333,100,85,52.9,90,5.75,12.90642857,1016,0
5/4/23 3:00,21746,21498.68,53.11,5.2,0,24.77207,14.5,1803.166667,100,87,52.21,0,4.61,12.35607143,1014,0
5/4/23 4:00,21872,21838.54,52.48,5.2,0,27.357,13.83333333,1866.916667,100,88,51.57,170,8.05,11.80571429,1014,0
5/4/23 5:00,22755,23009.77,52.36,5.2,3.62,40.0708,14,1732.916667,100,90,51.53,0,0,11.25535714,1015,0
5/4/23 6:00,24308,24314.54,51.58,5.2,939.91,45.00934,846.75,1533.166667,100,92,50.77,160,6.91,10.705,1014,0
5/4/23 7:00,25534,24927.43,51.58,5.2,4148.62,33.79404,4247.416667,1337.916667,100,90,50.67,90,4.61,10.15464286,1017,0.21
5/4/23 8:00,25359,24334.11,52.81,5.2,6606.16,23.61112,7806.916667,1550.75,100,89,51.98,0,3.44,9.604285714,1016,0.89
5/4/23 9:00,25080,23476.91,54.32,5.2,7510.02,25.99422,9540.166667,1557.333333,100,89,53.64,20,6.91,9.053928571,1017,2.07
5/4/23 10:00,24801,22689.48,56.05,5.2,7895.42,16.8506,9718.25,1764.5,100,85,55.35,20,4.61,8.503571429,1014,3.81
5/4/23 11:00,23889,22024.59,58.23,5.2,8095.61,11.00886,10183.33333,1986.25,75,80,57.51,80,6.91,7.953214286,1017,6.75
5/4/23 12:00,23244,21596.68,59.92,5.2,8248.17,5.64298,10437.91667,2395.916667,40,74,59.09,210,10.36,7.402857143,1015,5.34
5/4/23 13:00,22782,21574.85,60.75,5.2,8220.64,3.66436,10919.75,2790.666667,40,69,59.76,210,12.66,6.8525,1019,5.66
5/4/23 14:00,22673,21686.38,61.83,5.2,8045.76,2.13974,10756.33333,2794.583333,20,65,60.76,0,5.75,6.302142857,1019,5.19
5/4/23 15:00,22835,22175.38,62.01,5.2,7744.15,4.77256,10479.75,2756.166667,75,66,61.02,200,11.5,5.751785714,1019,2.19
5/4/23 16:00,23535,22950.47,61.47,5.2,7104.25,10.11897,9733,2833.75,75,68,60.51,0,3.44,5.201428571,1019,1.43
5/4/23 17:00,24071,24045.15,60.76,5.2,5488.4,24.22366,7654.5,2852.75,20,68,59.74,220,10.36,4.651071429,1018,0.75
5/4/23 18:00,24699,25327.43,59.94,5.2,1992.49,32.9132,2846.75,3012.833333,20,69,58.87,260,5.75,4.100714286,1018,0.24
5/4/23 19:00,25795,26431.48,58.48,5.2,111.48,43.39808,363.0833333,2848.583333,0,73,57.45,250,4.61,3.550357143,1021,0.05
5/4/23 20:00,26188,27230.87,57.09,5.2,0.03,49.43425,114.1666667,2579.333333,96,76,56.07,270,1.99,3,1022,0
5/4/23 21:00,25522,26753.51,56.44,5.2,0,42.68054,117.5,2605.75,100,78,55.45,0,0,3.021428571,1022,0
5/4/23 22:00,24289,25271.54,55.99,5.2,0,35.74483,118.25,2708,100,79,55,0,0,3.042857143,1022,0
5/4/23 23:00,23244,23802.24,55.94,5.2,0,31.5905,15,2370,100,79,54.95,0,0,3.064285714,1023,0
5/5/23 0:00,22944,22978.56,55.49,4.97,0,23.47194,119,2653.5,100,80,54.5,0,0,3.085714286,1024,0
5/5/23 1:00,22203,22236.98,55.02,4.97,0,21.04858,118.9166667,2714.333333,100,80,53.98,0,0,3.107142857,1022,0
5/5/23 2:00,21674,21713.8,54.84,4.97,0,20.32738,119,2566.75,100,82,53.89,320,9.22,3.128571429,1020,0
5/5/23 3:00,21601,21468.69,54.27,4.97,0,20.57239,118.0833333,2683,96,84,53.35,199,2.33,3.15,1021,0
5/5/23 4:00,21908,21760.45,54.21,4.97,0,22.77765,117.4166667,2748.083333,100,84,53.28,0,0,2.445,1020,0
5/5/23 5:00,22970,22824.66,53.89,4.97,3.99,34.12627,118.4166667,2550.083333,91,86,53.02,261,1.1,1.74,1021,0
5/5/23 6:00,24320,24025.19,53.82,4.97,1069.52,36.74537,1450.75,2393.666667,100,86,52.93,0,0,1.71,1022,0
5/5/23 7:00,25211,24575.57,54.12,4.97,4782.66,24.92698,7220.666667,2328.5,68,86,53.28,125,0.63,1.68,1027,0.18
5/5/23 8:00,24829,23815.08,55.31,4.97,7590.22,15.41004,10775.33333,2591.166667,100,85,54.54,260,8.05,1.546,1022,0.73
5/5/23 9:00,24520,22659.39,57.04,4.97,8797.5,12.62693,11699.41667,2791.333333,100,81,56.25,260,3.44,1.412,1023,2.26
5/5/23 10:00,24112,21596.57,58.71,4.97,9366.25,1.85504,11579.25,2726.666667,100,77,57.9,0,0,1.278,1024,4.13
5/5/23 11:00,23770,20898.67,60.17,4.97,9614.21,0.96285,11900.25,2707.166667,100,70,59.18,0,0,1.144,1026,5.7
5/5/23 12:00,22751,20532.26,62.19,4.97,9611.4,-3.44587,12216.16667,2925.25,100,65,61.16,188,1.01,1.01,1024,4.03
5/5/23 13:00,22309,20625.94,63.16,4.97,9493.61,-4.17786,11996.41667,3262.416667,100,60,61.99,250,4.61,3.2575,1023,4.27
5/5/23 14:00,21689,20948.98,64.2,4.97,9222.28,-4.45084,11146.58333,3622.916667,20,55,62.91,260,11.5,5.505,1019,3.92
5/5/23 15:00,21657,21658.6,64.76,4.97,8667.12,-0.66776,9856.166667,3998.083333,20,56,63.57,200,9.22,7.7525,1023,3.55
5/5/23 16:00,22467,22676.6,64.62,4.97,7865.62,1.51704,9298.583333,4218.333333,0,56,63.41,219,4,10,1022,2.33
5/5/23 17:00,23219,24079.24,64.87,4.97,6233.78,12.55133,8525.75,4190.75,0,53,63.55,210,9.22,8.888888889,1021,1.23
5/5/23 18:00,24006,25320.58,63.43,4.97,2329.44,26.98496,4181,4502.666667,0,55,62.06,210,9.22,7.777777778,1021,0.28
5/5/23 19:00,24977,26147.87,60.93,4.97,133.34,38.16794,542.5833333,3813.75,0,61,59.59,260,9.22,6.666666667,1021,0.06
5/5/23 20:00,25387,26885.42,58.53,4.97,0.03,45.58958,106.0833333,3666.333333,0,66,57.18,250,4.61,5.555555556,1023,0
5/5/23 21:00,24718,26556.13,57.22,4.97,0,39.51291,107,3187.416667,0,68,55.83,0,0,4.444444444,1025,0
5/5/23 22:00,23706,25339.88,56.05,4.97,0,30.63748,108.5,3081.25,0,72,54.73,0,0,3.333333333,1025,0
5/5/23 23:00,22668,23993.48,54.86,4.97,0,28.23325,119,2671,0,75,53.56,0,0,2.222222222,1024,0
5/6/23 0:00,21937,22582.52,53.69,4.96,0,19.62,108.5,3413.416667,0,78,52.43,0,0,1.111111111,1024,0
5/6/23 1:00,21032,21731.4,53.1,4.96,0,17.63256,106.25,3537.25,0,79,51.82,359,1.01,0,1024,0
5/6/23 2:00,20417,21096.57,52.47,4.96,0,16.25172,-35.83333333,3454.416667,0,81,51.22,0,0,0.776666667,1024,0
5/6/23 3:00,20105,20764.47,52.43,4.96,0,16.97999,-42.91666667,3216.916667,0,82,51.22,0,0,1.553333333,1025,0
5/6/23 4:00,20188,20739.11,51.73,4.96,0,18.37441,-44.91666667,3084.583333,2,85,50.59,156,1.61,2.33,1019,0
5/6/23 5:00,20543,21050.07,50.85,4.96,4.92,22.05385,-42.41666667,3043.083333,5,84,49.59,128,1.41,2.33,1027,0
5/6/23 6:00,20809,21081.98,50.95,4.96,1211,19.82583,1383.083333,2984.25,0,82,49.6,0,0,2.216666667,1028,0
5/6/23 7:00,21116,20844.9,52.32,4.96,5125.61,5.17438,6913,3068.916667,0,83,51.15,0,3.44,2.103333333,1019,0.19
5/6/23 8:00,20999,19966.54,55.9,4.96,7720.2,0,9953.083333,3015.166667,0,77,54.81,45,1.01,1.99,1023,0.77
5/6/23 9:00,20176,18514.07,59.49,4.96,8729.95,-5.58729,9384.666667,3001.5,0,70,58.42,105,1.01,0,1023,1.87
5/6/23 10:00,19444,17273.73,62.1,4.96,9246.79,-10.97775,8466.75,2836.583333,0,65,61.05,261,3,5.01,1023,3.42
5/6/23 11:00,18701,16386.61,64.02,4.96,9287.67,-12.7451,8056.5,2742.166667,75,61,63,0,5.75,3.01,1024,6.06
5/6/23 12:00,17896,16030.03,65.68,4.96,9372.57,-13.69934,7456.166667,2994,0,57,64.62,155,5.99,1.01,1024,7.48
5/6/23 13:00,17421,16205.38,66.33,4.96,9279.42,-13.63437,7125.333333,3248.583333,15,58,65.39,304,5.01,1.01,1025,7.92
5/6/23 14:00,17104,16777.95,67.12,4.96,8917.83,-13.67557,6842,3233.166667,0,55,66.11,171,13,1.01,1023,7.26
5/6/23 15:00,18030,17969.06,67.32,4.96,8261.64,-12.83627,7476.083333,3889,40,54,66.29,230,10.36,5.505,1023,3.41
5/6/23 16:00,19272,19783.3,67.01,4.96,7493.75,-6.715,7372.75,4162.916667,34,57,66.09,234,5.01,10,1023,2.24
5/6/23 17:00,20908,21714.64,66.11,4.96,5917.11,0,6723.333333,4149.5,20,56,65.05,220,9.22,17.27,1022,1.18
5/6/23 18:00,22066,23587.93,64.4,4.96,2230.49,15.91422,3023,3942,89,59,63.32,263,4,7,1024,0.63
5/6/23 19:00,23240,24730.75,62.17,4.96,119.44,31.70438,316.5833333,3616.5,0,65,61.14,260,4.61,6.005,1022,0.14
5/6/23 20:00,23861,25534.45,59.58,4.96,0.02,37.10973,-50.83333333,3252,95,71,58.57,280,1.99,5.01,1025,0
5/6/23 21:00,23380,25107.79,58.1,4.96,0,32.0183,-47.58333333,3185.666667,0,76,57.18,242,1.99,0,1025,0
5/6/23 22:00,22485,24166.02,57.09,4.96,0,25.68678,-45.58333333,3041.416667,0,76,56.07,0,0,2.333333333,1025,0
5/6/23 23:00,21541,22961.66,56.23,4.96,0,21.8436,109,3154,0,78,55.22,0,0,4.666666667,1025,0
5/7/23 0:00,20965,21754.06,55.44,4.96,0,11.84707,-46.5,2979.916667,0,80,54.45,18,3,7,1024,0
5/7/23 1:00,20388,20964.93,54.52,4.96,0,11.166,-46.5,3075,96,82,53.53,212,3.36,3.53,1026,0
5/7/23 2:00,20033,20319.1,54.18,4.96,0,9.97805,-46.33333333,3253.25,0,82,53.15,0,0,3.83,1025,0
5/7/23 3:00,19791,19994.1,53.74,4.96,0,8.50673,-46.58333333,3888.583333,0,83,52.72,0,0,4.13,1025,0
5/7/23 4:00,19730,19883.21,52.84,4.96,0,7.16397,-47.75,4279.75,98,85,51.82,152,2.8,4.43,1028,0
5/7/23 5:00,19808,19965.42,52.93,4.96,5.2,9.54555,-45.75,4336,99,85,51.93,148,2.46,4.23,1017,0
5/7/23 6:00,19896,19723.92,52.57,4.96,1206.53,5.90488,1206.25,3839.666667,100,85,51.53,154,1.5,2.82,1039,0
5/7/23 7:00,19629,19366.9,53.62,4.96,5256.05,0,5753.583333,3498.583333,100,83,52.57,126,2.3,3.98,1039,0.25
5/7/23 8:00,18607,18472.83,57.11,4.96,7908.72,-11.75081,8180.25,3254.916667,0,78,56.19,90,3.44,3.49,1025,1.03
5/7/23 9:00,17908,17093.75,59.97,4.96,9033.55,-12.98741,7562.166667,2921.916667,80,74,59.14,175,3,3,1027,2.71
5/7/23 10:00,16943,15832.99,62.71,4.96,9679.55,-14.69583,7188.666667,2323.416667,20,68,61.88,221,1.99,4,1025,4.96
5/7/23 11:00,16396,14982.53,64.89,4.96,9987.85,-16.64894,7070.25,1816.166667,0,63,64.04,0,4.61,4.305,1024,7.17
5/7/23 12:00,15569,14646.11,66.42,4.96,10044.09,-18.78122,6877.666667,1846.666667,40,62,65.68,204,6.46,4.61,1027,9.04
5/7/23 13:00,15207,14756.35,67.59,4.96,10016.81,-19.11133,6599.583333,2218.333333,0,59,66.81,260,4.61,5.3,1024,9.57
5/7/23 14:00,15408,15438.06,68.52,4.96,9797.08,-19.21083,6611,2500.5,40,58,67.8,174,4,5.99,1024,8.77
5/7/23 15:00,16274,16607.59,68.88,4.96,9435.61,-16.86341,6649,2838,20,56,68.11,210,9.22,17.27,1024,6.95
5/7/23 16:00,17871,18484.87,68.79,4.96,8652.61,-13.57277,7177,3776.166667,0,57,68.05,230,11.5,16.69,1022,4.56
5/7/23 17:00,20115,20895.77,67.33,4.96,6974.84,-7.20703,7698.166667,4212.583333,20,59,66.54,210,11.5,16.11,1024,2.4
5/7/23 18:00,22261,23038.9,65.7,4.96,2688.72,14.32408,5677.5,4218,0,61,64.83,273,4,8.01,1023,0.91
5/7/23 19:00,24068,24415.01,63.3,4.96,174.31,30.2435,763.25,4160.416667,0,66,62.44,230,9.22,4.51,1022,0.2
5/7/23 20:00,24904,25267.13,60.37,4.96,0.07,36.75692,-6.416666667,4286.833333,0,73,59.54,194,3,1.01,1024,0
5/7/23 21:00,24249,24775.42,58.62,4.96,0,30.46794,-48.08333333,4244.416667,0,79,57.9,223,5.44,5.44,1027,0
5/7/23 22:00,22919,23593.64,57.67,4.96,0,21.47859,-46.16666667,3956.833333,0,81,56.95,0,0,4.992,1018,0
5/7/23 23:00,21619,22290.19,56.68,4.96,0,18.94784,-45,2883,0,84,55.99,0,0,4.544,1024,0
5/8/23 0:00,20721,21478.75,56.19,4.96,0,16.518,-45.5,4462.833333,0,84,55.45,0,0,4.096,1024,0
5/8/23 1:00,20221,20847.66,55.87,4.96,0,14.42239,-45.41666667,4156.416667,0,84,55.09,0,0,3.648,1018,0
5/8/23 2:00,19912,20439.06,55.58,4.96,0,12.80125,-45,3797.083333,0,82,54.7,156,2.64,3.2,1016,0
5/8/23 3:00,19831,20388.57,54.97,4.96,0,12.77139,-45.66666667,3645.166667,20,85,54.16,0,0,3.188333333,1024,0
5/8/23 4:00,20366,20827.69,54.68,4.96,0,15.70023,-46.66666667,3454.25,75,85,53.85,0,0,3.176666667,1017,0
5/8/23 5:00,21582,21958.51,54.34,4.96,6.89,21.14822,-42.5,3541.083333,75,87,53.56,150,4.61,3.165,1021,0
5/8/23 6:00,22828,23256.08,54.5,4.96,1380.27,30.60992,1582.416667,3543.583333,40,87,53.74,0,0,3.153333333,1023,0
5/8/23 7:00,23484,23872.83,55.72,4.96,5820.27,12.61547,7422.583333,3535.333333,75,85,54.99,330,3.44,3.141666667,1025,0.29
5/8/23 8:00,23201,23036.71,58.59,4.96,8570.45,2.80298,10930.33333,3080,6,80,57.9,159,3.27,3.13,1028,1.18
5/8/23 9:00,22323,21452.25,61.32,4.96,9582.59,-0.3183,12053.83333,3059.416667,75,75,60.67,0,3.44,5.083333333,1022,2.9
5/8/23 10:00,21825,19929.52,64.36,4.96,10152.36,-3.99985,12247.41667,3262.333333,40,70,63.79,230,8.05,7.036666667,1022,5.3
5/8/23 11:00,21178,18878.75,66.61,4.96,10362.33,-4.43585,12578.66667,3384.833333,0,66,66.07,212,5.01,8.99,1022,7.81
5/8/23 12:00,20658,18412.35,67.98,4.96,10393.92,-5.95151,12624.41667,3172.75,40,67,67.62,158,3,10,1023,9.68
